Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.0001        -174.0260    -176.3143       2.2882   655.6
1.0002        -174.0249    -176.3105       2.2856   654.9
1.0003        -174.0210    -176.3066       2.2856   654.9
1.0004        -174.0211    -176.3029       2.2818   653.8
1.0005        -174.0199    -176.2989       2.2790   653.0
1.0006        -174.0171    -176.2949       2.2778   652.7
1.0007        -174.0128    -176.2910       2.2781   652.8
1.0008        -174.0122    -176.2870       2.2748   651.8
1.0009        -174.0100    -176.2830       2.2730   651.3
1.0010        -174.0115    -176.2791       2.2676   649.7
1.0011        -174.0106    -176.2750       2.2645   648.8
1.0012        -174.0117    -176.2711       2.2594   647.4
1.0013        -174.0107    -176.2674       2.2566   646.6
1.0014        -174.0098    -176.2631       2.2533   645.6
1.0015        -174.0085    -176.2591       2.2506   644.9
1.0016        -174.0115    -176.2551       2.2436   642.9
1.0017        -174.0105    -176.2510       2.2406   642.0
1.0018        -174.0139    -176.2470       2.2331   639.8
1.0019        -174.0138    -176.2429       2.2291   638.7
1.0020        -174.0137    -176.2388       2.2251   637.6
1.0021        -174.0139    -176.2348       2.2209   636.4
1.0022        -174.0133    -176.2308       2.2175   635.4
1.0023        -174.0126    -176.2269       2.2143   634.5
1.0024        -174.0139    -176.2230       2.2091   633.0
1.0025        -174.0129    -176.2197       2.2068   632.3
1.0026        -174.0170    -176.2153       2.1983   629.9
1.0027        -174.0163    -176.2117       2.1955   629.1
1.0028        -174.0173    -176.2076       2.1903   627.6
1.0029        -174.0133    -176.2037       2.1904   627.6
1.0030        -174.0125    -176.1999       2.1874   626.7
1.0031        -174.0123    -176.1961       2.1838   625.7
1.0032        -174.0092    -176.1922       2.1831   625.5
1.0033        -174.0092    -176.1885       2.1792   624.4
1.0034        -174.0074    -176.1854       2.1780   624.1
1.0035        -174.0052    -176.1810       2.1758   623.4
1.0036        -174.0023    -176.1775       2.1752   623.3
1.0037        -174.0050    -176.1735       2.1685   621.3
1.0038        -174.0077    -176.1699       2.1621   619.5
1.0039        -174.0082    -176.1661       2.1580   618.3
1.0040        -174.0092    -176.1625       2.1533   617.0
1.0041        -174.0102    -176.1588       2.1487   615.7
1.0042        -174.0056    -176.1552       2.1496   615.9
1.0043        -174.0072    -176.1516       2.1444   614.4
1.0044        -174.0058    -176.1480       2.1421   613.8
1.0045        -174.0073    -176.1445       2.1372   612.4
1.0046        -174.0095    -176.1409       2.1315   610.7
1.0047        -174.0118    -176.1374       2.1257   609.1
1.0048        -174.0092    -176.1339       2.1247   608.8
1.0049        -174.0027    -176.1303       2.1276   609.6
1.0050        -174.0011    -176.1268       2.1257   609.1
1.0051        -174.0009    -176.1233       2.1224   608.1
1.0052        -174.0024    -176.1202       2.1178   606.8
1.0053        -174.0037    -176.1165       2.1128   605.4
1.0054        -173.9993    -176.1133       2.1140   605.7
1.0055        -173.9967    -176.1096       2.1130   605.4
1.0056        -173.9983    -176.1061       2.1079   604.0
1.0057        -173.9981    -176.1027       2.1046   603.0
1.0058        -173.9985    -176.0992       2.1007   601.9
1.0059        -173.9993    -176.0958       2.0966   600.7
1.0060        -174.0004    -176.0924       2.0920   599.4
1.0061        -174.0015    -176.0890       2.0875   598.1
1.0062        -174.0036    -176.0856       2.0820   596.6
1.0063        -174.0019    -176.0822       2.0804   596.1
1.0064        -174.0003    -176.0789       2.0785   595.6
1.0065        -174.0005    -176.0755       2.0750   594.6
1.0066        -174.0003    -176.0722       2.0719   593.7
1.0067        -173.9999    -176.0688       2.0690   592.8
1.0068        -173.9961    -176.0655       2.0694   593.0
1.0069        -173.9962    -176.0622       2.0660   592.0
1.0070        -173.9944    -176.0588       2.0644   591.5
1.0071        -173.9970    -176.0554       2.0585   589.8
1.0072        -173.9959    -176.0528       2.0569   589.4
1.0073        -173.9976    -176.0491       2.0515   587.8
1.0074        -173.9960    -176.0456       2.0496   587.3
1.0075        -173.9937    -176.0426       2.0488   587.1
1.0076        -173.9927    -176.0395       2.0468   586.5
1.0077        -173.9918    -176.0361       2.0443   585.8
1.0078        -173.9927    -176.0329       2.0402   584.6
1.0079        -173.9899    -176.0299       2.0400   584.5
1.0080        -173.9888    -176.0267       2.0379   583.9
1.0081        -173.9863    -176.0236       2.0373   583.8
1.0082        -173.9872    -176.0210       2.0338   582.7
1.0083        -173.9880    -176.0177       2.0297   581.6
1.0084        -173.9858    -176.0149       2.0291   581.4
1.0085        -173.9829    -176.0119       2.0290   581.4
1.0086        -173.9789    -176.0092       2.0303   581.7
1.0087        -173.9810    -176.0066       2.0256   580.4
1.0088        -173.9802    -176.0037       2.0234   579.8
1.0089        -173.9796    -176.0010       2.0214   579.2
1.0090        -173.9824    -175.9984       2.0159   577.6
1.0091        -173.9810    -175.9957       2.0147   577.3
1.0092        -173.9830    -175.9932       2.0102   576.0
1.0093        -173.9806    -175.9909       2.0103   576.0
1.0094        -173.9820    -175.9884       2.0064   574.9
1.0095        -173.9814    -175.9860       2.0046   574.4
1.0096        -173.9814    -175.9835       2.0021   573.7
1.0097        -173.9807    -175.9813       2.0006   573.2
1.0098        -173.9787    -175.9789       2.0002   573.1
1.0099        -173.9774    -175.9768       1.9994   572.9
1.0100        -173.9791    -175.9744       1.9952   571.7
1.0101        -173.9762    -175.9722       1.9960   571.9
1.0102        -173.9737    -175.9703       1.9966   572.1
1.0103        -173.9720    -175.9681       1.9961   571.9
1.0104        -173.9753    -175.9663       1.9910   570.5
1.0105        -173.9745    -175.9642       1.9897   570.1
1.0106        -173.9718    -175.9622       1.9905   570.3
1.0107        -173.9727    -175.9603       1.9876   569.5
1.0108        -173.9734    -175.9584       1.9850   568.8
1.0109        -173.9743    -175.9565       1.9821   567.9
1.0110        -173.9751    -175.9550       1.9799   567.3
1.0111        -173.9742    -175.9530       1.9787   567.0
1.0112        -173.9729    -175.9510       1.9781   566.8
1.0113        -173.9735    -175.9492       1.9757   566.1
1.0114        -173.9734    -175.9475       1.9741   565.6
1.0115        -173.9770    -175.9456       1.9686   564.1
1.0116        -173.9746    -175.9437       1.9691   564.2
1.0117        -173.9756    -175.9421       1.9664   563.4
1.0118        -173.9726    -175.9403       1.9677   563.8
1.0119        -173.9719    -175.9386       1.9667   563.5
1.0120        -173.9734    -175.9368       1.9635   562.6
1.0121        -173.9703    -175.9352       1.9649   563.0
1.0122        -173.9726    -175.9338       1.9612   562.0
1.0123        -173.9743    -175.9323       1.9580   561.0
1.0124        -173.9725    -175.9307       1.9582   561.1
1.0125        -173.9698    -175.9291       1.9593   561.4
1.0126        -173.9737    -175.9280       1.9543   560.0
1.0127        -173.9726    -175.9263       1.9536   559.8
1.0128        -173.9735    -175.9247       1.9512   559.1
1.0129        -173.9765    -175.9232       1.9467   557.8
1.0130        -173.9768    -175.9217       1.9450   557.3
1.0131        -173.9786    -175.9205       1.9419   556.4
1.0132        -173.9770    -175.9190       1.9420   556.4
1.0133        -173.9790    -175.9176       1.9385   555.4
1.0134        -173.9785    -175.9161       1.9376   555.2
1.0135        -173.9750    -175.9147       1.9397   555.8
1.0136        -173.9744    -175.9132       1.9388   555.5
1.0137        -173.9734    -175.9118       1.9384   555.4
1.0138        -173.9710    -175.9104       1.9393   555.7
1.0139        -173.9759    -175.9091       1.9332   553.9
1.0140        -173.9772    -175.9076       1.9305   553.1
1.0141        -173.9776    -175.9062       1.9287   552.6
1.0142        -173.9757    -175.9047       1.9290   552.7
1.0143        -173.9767    -175.9034       1.9267   552.1
1.0144        -173.9731    -175.9019       1.9288   552.7
1.0145        -173.9698    -175.9004       1.9306   553.2
1.0146        -173.9706    -175.8988       1.9282   552.5
1.0147        -173.9699    -175.8974       1.9275   552.3
1.0148        -173.9672    -175.8958       1.9286   552.6
1.0149        -173.9667    -175.8942       1.9276   552.3
1.0150        -173.9642    -175.8926       1.9284   552.5
1.0151        -173.9628    -175.8908       1.9281   552.4
1.0152        -173.9625    -175.8891       1.9266   552.0
1.0153        -173.9650    -175.8873       1.9224   550.8
1.0154        -173.9642    -175.8855       1.9213   550.5
1.0155        -173.9681    -175.8837       1.9156   548.9
1.0156        -173.9687    -175.8818       1.9131   548.2
1.0157        -173.9708    -175.8798       1.9090   547.0
1.0158        -173.9669    -175.8779       1.9110   547.6
1.0159        -173.9633    -175.8764       1.9131   548.2
1.0160        -173.9620    -175.8742       1.9122   547.9
1.0161        -173.9621    -175.8721       1.9101   547.3
1.0162        -173.9620    -175.8700       1.9080   546.7
1.0163        -173.9633    -175.8683       1.9049   545.8
1.0164        -173.9630    -175.8662       1.9032   545.3
1.0165        -173.9631    -175.8644       1.9013   544.8
1.0166        -173.9631    -175.8624       1.8994   544.2
1.0167        -173.9618    -175.8605       1.8987   544.0
1.0168        -173.9596    -175.8585       1.8989   544.1
1.0169        -173.9599    -175.8566       1.8967   543.5
1.0170        -173.9634    -175.8546       1.8912   541.9
1.0171        -173.9640    -175.8527       1.8887   541.2
1.0172        -173.9646    -175.8509       1.8862   540.5
1.0173        -173.9636    -175.8490       1.8854   540.2
1.0174        -173.9667    -175.8472       1.8805   538.8
1.0175        -173.9671    -175.8454       1.8783   538.2
1.0176        -173.9674    -175.8439       1.8764   537.7
1.0177        -173.9704    -175.8421       1.8717   536.3
1.0178        -173.9700    -175.8407       1.8706   536.0
1.0179        -173.9663    -175.8390       1.8727   536.6
1.0180        -173.9647    -175.8375       1.8728   536.6
1.0181        -173.9690    -175.8362       1.8672   535.0
1.0182        -173.9683    -175.8353       1.8670   534.9
1.0183        -173.9651    -175.8340       1.8689   535.5
1.0184        -173.9652    -175.8330       1.8678   535.2
1.0185        -173.9706    -175.8323       1.8617   533.4
1.0186        -173.9717    -175.8314       1.8598   532.9
1.0187        -173.9764    -175.8309       1.8545   531.4
1.0188        -173.9805    -175.8304       1.8499   530.1
1.0189        -173.9782    -175.8300       1.8518   530.6
1.0190        -173.9774    -175.8296       1.8522   530.7
1.0191        -173.9770    -175.8294       1.8524   530.8
1.0192        -173.9774    -175.8295       1.8521   530.7
1.0193        -173.9795    -175.8300       1.8505   530.2
1.0194        -173.9798    -175.8301       1.8503   530.2
1.0195        -173.9778    -175.8307       1.8530   530.9
1.0196        -173.9762    -175.8315       1.8553   531.6
1.0197        -173.9746    -175.8325       1.8579   532.3
1.0198        -173.9757    -175.8336       1.8579   532.3
1.0199        -173.9780    -175.8350       1.8570   532.1
1.0200        -173.9805    -175.8366       1.8561   531.8
1.0201        -173.9773    -175.8383       1.8610   533.2
1.0202        -173.9798    -175.8401       1.8603   533.0
1.0203        -173.9821    -175.8423       1.8602   533.0
1.0204        -173.9827    -175.8447       1.8620   533.5
1.0205        -173.9814    -175.8473       1.8659   534.6
1.0206        -173.9821    -175.8501       1.8679   535.2
1.0207        -173.9843    -175.8531       1.8688   535.5
1.0208        -173.9817    -175.8563       1.8747   537.2
1.0209        -173.9802    -175.8599       1.8797   538.6
1.0210        -173.9816    -175.8636       1.8820   539.2
1.0211        -173.9835    -175.8676       1.8841   539.9
1.0212        -173.9837    -175.8717       1.8881   541.0
1.0213        -173.9780    -175.8762       1.8982   543.9
1.0214        -173.9785    -175.8810       1.9025   545.1
1.0215        -173.9712    -175.8858       1.9146   548.6
1.0216        -173.9707    -175.8911       1.9203   550.2
1.0217        -173.9697    -175.8965       1.9268   552.1
1.0218        -173.9661    -175.9022       1.9361   554.8
1.0219        -173.9620    -175.9081       1.9461   557.6
1.0220        -173.9599    -175.9143       1.9544   560.0
1.0221        -173.9574    -175.9205       1.9631   562.5
1.0222        -173.9561    -175.9275       1.9715   564.9
1.0223        -173.9536    -175.9336       1.9800   567.3
1.0224        -173.9482    -175.9406       1.9924   570.9
1.0225        -173.9493    -175.9477       1.9983   572.6
1.0226        -173.9536    -175.9549       2.0013   573.4
1.0227        -173.9545    -175.9624       2.0079   575.3
1.0228        -173.9553    -175.9701       2.0147   577.3
1.0229        -173.9537    -175.9780       2.0243   580.0
1.0230        -173.9550    -175.9859       2.0309   581.9
1.0231        -173.9529    -175.9942       2.0413   584.9
1.0232        -173.9539    -176.0025       2.0485   587.0
1.0233        -173.9539    -176.0109       2.0569   589.4
1.0234        -173.9576    -176.0195       2.0618   590.8
1.0235        -173.9533    -176.0281       2.0748   594.5
1.0236        -173.9535    -176.0370       2.0836   597.0
1.0237        -173.9596    -176.0459       2.0863   597.8
1.0238        -173.9594    -176.0548       2.0954   600.4
1.0239        -173.9554    -176.0638       2.1084   604.1
