Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.8395        -157.1940    -158.5163       1.3223   426.3
0.8396        -157.1916    -158.5167       1.3251   427.1
0.8397        -157.1903    -158.5167       1.3263   427.5
0.8398        -157.1889    -158.5170       1.3281   428.1
0.8399        -157.1858    -158.5170       1.3312   429.1
0.8400        -157.1851    -158.5174       1.3323   429.4
0.8401        -157.1858    -158.5175       1.3316   429.2
0.8402        -157.1843    -158.5178       1.3335   429.9
0.8403        -157.1824    -158.5179       1.3355   430.5
0.8404        -157.1801    -158.5184       1.3383   431.4
0.8405        -157.1819    -158.5183       1.3364   430.8
0.8406        -157.1840    -158.5190       1.3350   430.3
0.8407        -157.1820    -158.5186       1.3366   430.8
0.8408        -157.1788    -158.5191       1.3403   432.0
0.8409        -157.1768    -158.5193       1.3425   432.7
0.8410        -157.1742    -158.5196       1.3454   433.7
0.8411        -157.1744    -158.5197       1.3453   433.7
0.8412        -157.1711    -158.5201       1.3490   434.8
0.8413        -157.1703    -158.5204       1.3502   435.2
0.8414        -157.1722    -158.5206       1.3484   434.7
0.8415        -157.1708    -158.5212       1.3504   435.3
0.8416        -157.1699    -158.5212       1.3513   435.6
0.8417        -157.1724    -158.5214       1.3490   434.9
0.8418        -157.1736    -158.5218       1.3481   434.6
0.8419        -157.1705    -158.5220       1.3514   435.6
0.8420        -157.1700    -158.5222       1.3522   435.9
0.8421        -157.1727    -158.5225       1.3498   435.1
0.8422        -157.1723    -158.5227       1.3504   435.3
0.8423        -157.1736    -158.5230       1.3494   435.0
0.8424        -157.1741    -158.5232       1.3491   434.9
0.8425        -157.1763    -158.5236       1.3473   434.3
0.8426        -157.1776    -158.5238       1.3462   433.9
0.8427        -157.1791    -158.5239       1.3448   433.5
0.8428        -157.1829    -158.5244       1.3415   432.4
0.8429        -157.1823    -158.5247       1.3424   432.7
0.8430        -157.1818    -158.5250       1.3432   433.0
0.8431        -157.1837    -158.5254       1.3417   432.5
0.8432        -157.1833    -158.5256       1.3423   432.7
0.8433        -157.1821    -158.5259       1.3438   433.2
0.8434        -157.1825    -158.5263       1.3438   433.2
0.8435        -157.1799    -158.5266       1.3467   434.1
0.8436        -157.1794    -158.5270       1.3477   434.4
0.8437        -157.1796    -158.5273       1.3477   434.4
0.8438        -157.1802    -158.5281       1.3478   434.5
0.8439        -157.1802    -158.5281       1.3479   434.5
0.8440        -157.1782    -158.5283       1.3501   435.2
0.8441        -157.1776    -158.5288       1.3512   435.6
0.8442        -157.1803    -158.5292       1.3489   434.8
0.8443        -157.1789    -158.5294       1.3505   435.3
0.8444        -157.1763    -158.5299       1.3536   436.3
0.8445        -157.1772    -158.5301       1.3529   436.1
0.8446        -157.1769    -158.5303       1.3534   436.3
0.8447        -157.1802    -158.5307       1.3505   435.3
0.8448        -157.1796    -158.5310       1.3513   435.6
0.8449        -157.1751    -158.5312       1.3561   437.1
0.8450        -157.1730    -158.5315       1.3585   437.9
0.8451        -157.1713    -158.5317       1.3604   438.5
0.8452        -157.1725    -158.5319       1.3595   438.2
0.8453        -157.1730    -158.5321       1.3591   438.1
0.8454        -157.1731    -158.5326       1.3594   438.2
0.8455        -157.1675    -158.5323       1.3649   440.0
0.8456        -157.1646    -158.5325       1.3679   440.9
0.8457        -157.1645    -158.5324       1.3679   440.9
0.8458        -157.1635    -158.5324       1.3690   441.3
0.8459        -157.1626    -158.5322       1.3696   441.5
0.8460        -157.1634    -158.5322       1.3688   441.2
0.8461        -157.1632    -158.5319       1.3686   441.2
0.8462        -157.1607    -158.5314       1.3707   441.8
0.8463        -157.1593    -158.5312       1.3719   442.2
0.8464        -157.1647    -158.5308       1.3661   440.4
0.8465        -157.1614    -158.5302       1.3688   441.2
0.8466        -157.1598    -158.5299       1.3701   441.6
0.8467        -157.1557    -158.5293       1.3736   442.8
0.8468        -157.1544    -158.5287       1.3743   443.0
0.8469        -157.1557    -158.5280       1.3722   442.3
0.8470        -157.1568    -158.5271       1.3703   441.7
0.8471        -157.1571    -158.5264       1.3692   441.4
0.8472        -157.1535    -158.5253       1.3718   442.2
0.8473        -157.1540    -158.5243       1.3703   441.7
0.8474        -157.1535    -158.5230       1.3695   441.4
0.8475        -157.1503    -158.5217       1.3714   442.1
0.8476        -157.1506    -158.5204       1.3698   441.5
0.8477        -157.1507    -158.5188       1.3680   441.0
0.8478        -157.1487    -158.5174       1.3687   441.2
0.8479        -157.1471    -158.5155       1.3685   441.1
0.8480        -157.1441    -158.5138       1.3697   441.5
0.8481        -157.1409    -158.5119       1.3710   441.9
0.8482        -157.1400    -158.5100       1.3699   441.6
0.8483        -157.1363    -158.5079       1.3715   442.1
0.8484        -157.1314    -158.5058       1.3744   443.0
0.8485        -157.1298    -158.5035       1.3737   442.8
0.8486        -157.1289    -158.5015       1.3726   442.4
0.8487        -157.1298    -158.4989       1.3692   441.4
0.8488        -157.1293    -158.4964       1.3671   440.7
0.8489        -157.1299    -158.4937       1.3639   439.6
0.8490        -157.1322    -158.4910       1.3588   438.0
0.8491        -157.1328    -158.4883       1.3554   436.9
0.8492        -157.1347    -158.4855       1.3508   435.4
0.8493        -157.1316    -158.4822       1.3506   435.3
0.8494        -157.1319    -158.4789       1.3470   434.2
0.8495        -157.1330    -158.4757       1.3427   432.8
0.8496        -157.1288    -158.4723       1.3435   433.1
0.8497        -157.1283    -158.4689       1.3406   432.1
0.8498        -157.1277    -158.4653       1.3376   431.2
0.8499        -157.1278    -158.4618       1.3340   430.0
0.8500        -157.1284    -158.4581       1.3296   428.6
0.8501        -157.1298    -158.4544       1.3246   427.0
0.8502        -157.1314    -158.4506       1.3193   425.3
0.8503        -157.1316    -158.4468       1.3152   424.0
0.8504        -157.1328    -158.4428       1.3100   422.3
0.8505        -157.1327    -158.4388       1.3061   421.0
0.8506        -157.1329    -158.4350       1.3021   419.7
0.8507        -157.1341    -158.4309       1.2969   418.0
0.8508        -157.1348    -158.4262       1.2914   416.3
0.8509        -157.1310    -158.4222       1.2912   416.2
0.8510        -157.1297    -158.4177       1.2880   415.2
0.8511        -157.1280    -158.4134       1.2855   414.4
0.8512        -157.1301    -158.4089       1.2788   412.2
0.8513        -157.1328    -158.4044       1.2716   409.9
0.8514        -157.1348    -158.3998       1.2650   407.8
0.8515        -157.1362    -158.3952       1.2590   405.8
0.8516        -157.1373    -158.3906       1.2533   404.0
0.8517        -157.1360    -158.3861       1.2501   403.0
0.8518        -157.1353    -158.3823       1.2470   402.0
0.8519        -157.1346    -158.3766       1.2421   400.4
0.8520        -157.1333    -158.3718       1.2385   399.2
0.8521        -157.1347    -158.3672       1.2325   397.3
0.8522        -157.1351    -158.3621       1.2270   395.5
0.8523        -157.1377    -158.3572       1.2195   393.1
0.8524        -157.1323    -158.3523       1.2199   393.2
0.8525        -157.1321    -158.3473       1.2152   391.7
0.8526        -157.1309    -158.3422       1.2113   390.5
0.8527        -157.1300    -158.3373       1.2073   389.2
0.8528        -157.1312    -158.3321       1.2009   387.1
0.8529        -157.1281    -158.3269       1.1987   386.4
0.8530        -157.1287    -158.3216       1.1930   384.6
0.8531        -157.1264    -158.3165       1.1900   383.6
0.8532        -157.1234    -158.3112       1.1878   382.9
0.8533        -157.1240    -158.3058       1.1818   381.0
0.8534        -157.1260    -158.3004       1.1744   378.6
0.8535        -157.1277    -158.2951       1.1675   376.3
0.8536        -157.1247    -158.2898       1.1651   375.6
0.8537        -157.1256    -158.2845       1.1588   373.5
0.8538        -157.1251    -158.2791       1.1541   372.0
0.8539        -157.1266    -158.2739       1.1472   369.8
0.8540        -157.1252    -158.2687       1.1435   368.6
0.8541        -157.1246    -158.2632       1.1386   367.0
0.8542        -157.1249    -158.2580       1.1331   365.3
0.8543        -157.1241    -158.2526       1.1285   363.8
0.8544        -157.1257    -158.2473       1.1216   361.5
0.8545        -157.1243    -158.2419       1.1176   360.3
0.8546        -157.1244    -158.2367       1.1123   358.5
0.8547        -157.1213    -158.2313       1.1100   357.8
0.8548        -157.1234    -158.2261       1.1027   355.4
0.8549        -157.1248    -158.2208       1.0960   353.3
0.8550        -157.1239    -158.2156       1.0917   351.9
0.8551        -157.1228    -158.2103       1.0875   350.6
0.8552        -157.1223    -158.2051       1.0828   349.0
0.8553        -157.1229    -158.1998       1.0769   347.1
0.8554        -157.1249    -158.1946       1.0697   344.8
0.8555        -157.1221    -158.1893       1.0672   344.0
0.8556        -157.1219    -158.1841       1.0622   342.4
0.8557        -157.1206    -158.1788       1.0583   341.1
0.8558        -157.1190    -158.1737       1.0547   340.0
0.8559        -157.1185    -158.1684       1.0499   338.4
0.8560        -157.1195    -158.1632       1.0437   336.4
0.8561        -157.1200    -158.1580       1.0381   334.6
0.8562        -157.1200    -158.1529       1.0329   333.0
0.8563        -157.1155    -158.1478       1.0324   332.8
0.8564        -157.1159    -158.1427       1.0268   331.0
0.8565        -157.1166    -158.1377       1.0210   329.1
0.8566        -157.1179    -158.1326       1.0148   327.1
0.8567        -157.1193    -158.1277       1.0083   325.0
0.8568        -157.1193    -158.1227       1.0034   323.4
0.8569        -157.1183    -158.1178       0.9995   322.2
0.8570        -157.1184    -158.1130       0.9946   320.6
0.8571        -157.1162    -158.1081       0.9919   319.7
0.8572        -157.1165    -158.1033       0.9868   318.1
0.8573        -157.1162    -158.0986       0.9824   316.7
0.8574        -157.1152    -158.0940       0.9788   315.5
0.8575        -157.1174    -158.0894       0.9720   313.3
0.8576        -157.1184    -158.0847       0.9663   311.5
0.8577        -157.1154    -158.0802       0.9649   311.0
0.8578        -157.1167    -158.0758       0.9591   309.2
0.8579        -157.1182    -158.0715       0.9533   307.3
0.8580        -157.1225    -158.0672       0.9447   304.5
0.8581        -157.1221    -158.0630       0.9408   303.3
0.8582        -157.1231    -158.0588       0.9357   301.6
0.8583        -157.1223    -158.0548       0.9326   300.6
0.8584        -157.1243    -158.0509       0.9267   298.7
0.8585        -157.1244    -158.0471       0.9227   297.4
0.8586        -157.1241    -158.0434       0.9194   296.4
0.8587        -157.1230    -158.0399       0.9169   295.6
0.8588        -157.1232    -158.0364       0.9133   294.4
0.8589        -157.1241    -158.0331       0.9089   293.0
0.8590        -157.1192    -158.0299       0.9107   293.6
0.8591        -157.1156    -158.0267       0.9111   293.7
0.8592        -157.1146    -158.0238       0.9092   293.1
0.8593        -157.1176    -158.0211       0.9035   291.2
0.8594        -157.1155    -158.0184       0.9029   291.0
0.8595        -157.1138    -158.0159       0.9022   290.8
0.8596        -157.1145    -158.0137       0.8991   289.8
0.8597        -157.1136    -158.0114       0.8978   289.4
0.8598        -157.1145    -158.0094       0.8948   288.4
0.8599        -157.1155    -158.0075       0.8920   287.5
0.8600        -157.1162    -158.0058       0.8895   286.7
0.8601        -157.1157    -158.0042       0.8885   286.4
0.8602        -157.1136    -158.0028       0.8892   286.6
0.8603        -157.1135    -158.0015       0.8880   286.2
0.8604        -157.1154    -158.0004       0.8850   285.3
0.8605        -157.1144    -157.9994       0.8850   285.3
0.8606        -157.1145    -157.9988       0.8843   285.0
0.8607        -157.1134    -157.9982       0.8848   285.2
0.8608        -157.1128    -157.9979       0.8851   285.3
0.8609        -157.1121    -157.9977       0.8857   285.5
0.8610        -157.1141    -157.9977       0.8836   284.8
0.8611        -157.1133    -157.9979       0.8846   285.1
0.8612        -157.1127    -157.9980       0.8854   285.4
0.8613        -157.1112    -157.9985       0.8873   286.0
0.8614        -157.1100    -157.9992       0.8891   286.6
0.8615        -157.1125    -158.0001       0.8876   286.1
0.8616        -157.1121    -158.0011       0.8890   286.6
0.8617        -157.1133    -158.0024       0.8891   286.6
0.8618        -157.1131    -158.0037       0.8906   287.1
0.8619        -157.1129    -158.0054       0.8925   287.7
0.8620        -157.1153    -158.0072       0.8919   287.5
0.8621        -157.1152    -158.0092       0.8940   288.2
0.8622        -157.1132    -158.0112       0.8980   289.5
0.8623        -157.1152    -158.0137       0.8985   289.6
0.8624        -157.1133    -158.0162       0.9028   291.0
0.8625        -157.1121    -158.0190       0.9069   292.3
0.8626        -157.1110    -158.0220       0.9110   293.7
0.8627        -157.1114    -158.0251       0.9137   294.5
0.8628        -157.1102    -158.0284       0.9182   296.0
0.8629        -157.1106    -158.0319       0.9213   297.0
0.8630        -157.1112    -158.0356       0.9243   298.0
0.8631        -157.1100    -158.0394       0.9295   299.6
0.8632        -157.1105    -158.0435       0.9329   300.7
0.8633        -157.1109    -158.0476       0.9366   301.9
