Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.5039        -182.7435    -183.5746       0.8311   229.6
0.5040        -182.7443    -183.5761       0.8318   229.8
0.5041        -182.7439    -183.5775       0.8336   230.3
0.5042        -182.7449    -183.5789       0.8340   230.4
0.5043        -182.7465    -183.5802       0.8338   230.4
0.5044        -182.7479    -183.5815       0.8336   230.3
0.5045        -182.7479    -183.5826       0.8347   230.6
0.5046        -182.7466    -183.5837       0.8371   231.3
0.5047        -182.7468    -183.5847       0.8379   231.5
0.5048        -182.7475    -183.5855       0.8380   231.5
0.5049        -182.7472    -183.5863       0.8391   231.8
0.5050        -182.7461    -183.5869       0.8408   232.3
0.5051        -182.7479    -183.5875       0.8396   232.0
0.5052        -182.7476    -183.5880       0.8404   232.2
0.5053        -182.7482    -183.5883       0.8401   232.1
0.5054        -182.7481    -183.5886       0.8405   232.2
0.5055        -182.7488    -183.5888       0.8400   232.1
0.5056        -182.7469    -183.5889       0.8420   232.7
0.5057        -182.7496    -183.5889       0.8393   231.9
0.5058        -182.7479    -183.5888       0.8409   232.3
0.5059        -182.7495    -183.5886       0.8391   231.8
0.5060        -182.7496    -183.5883       0.8387   231.7
0.5061        -182.7498    -183.5878       0.8380   231.5
0.5062        -182.7491    -183.5873       0.8382   231.6
0.5063        -182.7472    -183.5866       0.8394   231.9
0.5064        -182.7505    -183.5858       0.8353   230.8
0.5065        -182.7493    -183.5849       0.8356   230.9
0.5066        -182.7474    -183.5839       0.8365   231.1
0.5067        -182.7476    -183.5828       0.8351   230.7
0.5068        -182.7497    -183.5815       0.8319   229.8
0.5069        -182.7488    -183.5802       0.8314   229.7
0.5070        -182.7493    -183.5787       0.8293   229.1
0.5071        -182.7484    -183.5771       0.8287   229.0
0.5072        -182.7481    -183.5754       0.8273   228.6
0.5073        -182.7479    -183.5736       0.8257   228.2
0.5074        -182.7491    -183.5717       0.8226   227.3
0.5075        -182.7468    -183.5697       0.8229   227.4
0.5076        -182.7470    -183.5676       0.8206   226.7
0.5077        -182.7484    -183.5655       0.8171   225.8
0.5078        -182.7492    -183.5632       0.8140   224.9
0.5079        -182.7503    -183.5608       0.8105   223.9
0.5080        -182.7530    -183.5584       0.8054   222.5
0.5081        -182.7529    -183.5558       0.8029   221.8
0.5082        -182.7564    -183.5532       0.7967   220.1
0.5083        -182.7568    -183.5504       0.7937   219.3
0.5084        -182.7563    -183.5477       0.7914   218.7
0.5085        -182.7543    -183.5448       0.7905   218.4
0.5086        -182.7549    -183.5419       0.7870   217.4
0.5087        -182.7559    -183.5389       0.7829   216.3
0.5088        -182.7556    -183.5358       0.7802   215.6
0.5089        -182.7569    -183.5327       0.7758   214.4
0.5090        -182.7553    -183.5295       0.7742   213.9
0.5091        -182.7548    -183.5263       0.7715   213.2
0.5092        -182.7532    -183.5231       0.7698   212.7
0.5093        -182.7535    -183.5198       0.7663   211.7
0.5094        -182.7522    -183.5164       0.7642   211.2
0.5095        -182.7495    -183.5130       0.7635   211.0
0.5096        -182.7470    -183.5096       0.7626   210.7
0.5097        -182.7473    -183.5061       0.7588   209.7
0.5098        -182.7447    -183.5026       0.7579   209.4
0.5099        -182.7448    -183.4991       0.7543   208.4
0.5100        -182.7451    -183.4956       0.7505   207.4
0.5101        -182.7465    -183.4921       0.7456   206.0
0.5102        -182.7453    -183.4885       0.7432   205.3
0.5103        -182.7447    -183.4850       0.7402   204.5
0.5104        -182.7455    -183.4814       0.7359   203.3
0.5105        -182.7444    -183.4779       0.7335   202.7
0.5106        -182.7446    -183.4744       0.7298   201.7
0.5107        -182.7456    -183.4709       0.7253   200.4
0.5108        -182.7440    -183.4674       0.7234   199.9
0.5109        -182.7452    -183.4640       0.7188   198.6
0.5110        -182.7439    -183.4605       0.7166   198.0
0.5111        -182.7433    -183.4571       0.7139   197.2
0.5112        -182.7442    -183.4537       0.7095   196.0
0.5113        -182.7428    -183.4504       0.7076   195.5
0.5114        -182.7416    -183.4472       0.7055   194.9
0.5115        -182.7412    -183.4439       0.7027   194.2
0.5116        -182.7395    -183.4408       0.7013   193.8
0.5117        -182.7399    -183.4377       0.6978   192.8
0.5118        -182.7393    -183.4347       0.6954   192.1
0.5119        -182.7413    -183.4317       0.6904   190.8
0.5120        -182.7397    -183.4288       0.6891   190.4
0.5121        -182.7400    -183.4260       0.6860   189.5
0.5122        -182.7377    -183.4232       0.6855   189.4
0.5123        -182.7384    -183.4205       0.6822   188.5
0.5124        -182.7385    -183.4179       0.6794   187.7
0.5125        -182.7365    -183.4155       0.6790   187.6
0.5126        -182.7369    -183.4131       0.6762   186.8
0.5127        -182.7371    -183.4109       0.6737   186.1
0.5128        -182.7378    -183.4087       0.6710   185.4
0.5129        -182.7395    -183.4067       0.6672   184.4
0.5130        -182.7396    -183.4048       0.6652   183.8
0.5131        -182.7393    -183.4030       0.6637   183.4
0.5132        -182.7378    -183.4014       0.6636   183.3
0.5133        -182.7382    -183.3998       0.6616   182.8
0.5134        -182.7384    -183.3983       0.6599   182.3
0.5135        -182.7396    -183.3969       0.6574   181.6
0.5136        -182.7391    -183.3957       0.6566   181.4
0.5137        -182.7359    -183.3946       0.6587   182.0
0.5138        -182.7335    -183.3936       0.6601   182.4
0.5139        -182.7352    -183.3927       0.6574   181.7
0.5140        -182.7359    -183.3919       0.6560   181.3
0.5141        -182.7343    -183.3911       0.6568   181.5
0.5142        -182.7339    -183.3906       0.6566   181.4
0.5143        -182.7344    -183.3901       0.6557   181.2
0.5144        -182.7313    -183.3898       0.6585   181.9
0.5145        -182.7310    -183.3896       0.6586   182.0
0.5146        -182.7315    -183.3895       0.6580   181.8
0.5147        -182.7324    -183.3896       0.6572   181.6
0.5148        -182.7305    -183.3898       0.6593   182.2
0.5149        -182.7296    -183.3901       0.6605   182.5
0.5150        -182.7307    -183.3905       0.6599   182.3
0.5151        -182.7293    -183.3911       0.6618   182.9
0.5152        -182.7285    -183.3918       0.6634   183.3
0.5153        -182.7300    -183.3927       0.6627   183.1
0.5154        -182.7313    -183.3936       0.6623   183.0
0.5155        -182.7332    -183.3946       0.6614   182.7
0.5156        -182.7338    -183.3957       0.6619   182.9
0.5157        -182.7337    -183.3970       0.6632   183.2
0.5158        -182.7308    -183.3983       0.6675   184.4
0.5159        -182.7294    -183.3997       0.6704   185.2
0.5160        -182.7298    -183.4013       0.6715   185.5
0.5161        -182.7311    -183.4030       0.6719   185.6
0.5162        -182.7302    -183.4047       0.6745   186.4
0.5163        -182.7290    -183.4065       0.6774   187.2
0.5164        -182.7312    -183.4083       0.6771   187.1
0.5165        -182.7310    -183.4102       0.6792   187.7
0.5166        -182.7301    -183.4123       0.6822   188.5
0.5167        -182.7311    -183.4144       0.6832   188.8
0.5168        -182.7329    -183.4165       0.6836   188.9
0.5169        -182.7332    -183.4187       0.6855   189.4
0.5170        -182.7340    -183.4209       0.6869   189.8
0.5171        -182.7327    -183.4232       0.6905   190.8
0.5172        -182.7328    -183.4256       0.6927   191.4
0.5173        -182.7320    -183.4280       0.6959   192.3
0.5174        -182.7321    -183.4304       0.6983   192.9
0.5175        -182.7317    -183.4329       0.7012   193.7
0.5176        -182.7291    -183.4353       0.7062   195.1
0.5177        -182.7282    -183.4378       0.7096   196.1
0.5178        -182.7269    -183.4402       0.7133   197.1
0.5179        -182.7276    -183.4426       0.7150   197.5
0.5180        -182.7288    -183.4450       0.7163   197.9
0.5181        -182.7288    -183.4474       0.7186   198.6
0.5182        -182.7287    -183.4497       0.7211   199.2
0.5183        -182.7287    -183.4520       0.7233   199.8
0.5184        -182.7258    -183.4543       0.7285   201.3
0.5185        -182.7278    -183.4565       0.7287   201.3
0.5186        -182.7270    -183.4586       0.7316   202.1
0.5187        -182.7247    -183.4607       0.7360   203.4
0.5188        -182.7264    -183.4627       0.7364   203.5
0.5189        -182.7273    -183.4647       0.7374   203.7
0.5190        -182.7271    -183.4666       0.7394   204.3
0.5191        -182.7256    -183.4684       0.7427   205.2
0.5192        -182.7255    -183.4701       0.7446   205.7
0.5193        -182.7237    -183.4717       0.7480   206.7
0.5194        -182.7222    -183.4732       0.7509   207.5
0.5195        -182.7229    -183.4746       0.7518   207.7
0.5196        -182.7219    -183.4759       0.7540   208.3
0.5197        -182.7223    -183.4772       0.7549   208.6
0.5198        -182.7222    -183.4783       0.7561   208.9
0.5199        -182.7220    -183.4793       0.7573   209.2
0.5200        -182.7201    -183.4801       0.7600   210.0
0.5201        -182.7192    -183.4808       0.7616   210.4
0.5202        -182.7194    -183.4814       0.7619   210.5
0.5203        -182.7212    -183.4818       0.7606   210.1
0.5204        -182.7236    -183.4821       0.7585   209.6
0.5205        -182.7245    -183.4822       0.7577   209.3
0.5206        -182.7247    -183.4822       0.7576   209.3
0.5207        -182.7260    -183.4821       0.7561   208.9
0.5208        -182.7253    -183.4816       0.7563   209.0
0.5209        -182.7237    -183.4812       0.7575   209.3
0.5210        -182.7257    -183.4807       0.7550   208.6
0.5211        -182.7248    -183.4801       0.7553   208.7
0.5212        -182.7246    -183.4789       0.7544   208.4
0.5213        -182.7235    -183.4779       0.7544   208.4
0.5214        -182.7240    -183.4767       0.7527   208.0
0.5215        -182.7229    -183.4754       0.7525   207.9
0.5216        -182.7215    -183.4741       0.7526   207.9
0.5217        -182.7239    -183.4720       0.7481   206.7
0.5218        -182.7220    -183.4702       0.7482   206.7
0.5219        -182.7226    -183.4683       0.7457   206.0
0.5220        -182.7235    -183.4662       0.7428   205.2
0.5221        -182.7257    -183.4641       0.7384   204.0
0.5222        -182.7238    -183.4614       0.7376   203.8
0.5223        -182.7247    -183.4588       0.7341   202.8
0.5224        -182.7253    -183.4562       0.7309   201.9
0.5225        -182.7259    -183.4535       0.7275   201.0
0.5226        -182.7295    -183.4506       0.7211   199.2
0.5227        -182.7268    -183.4472       0.7204   199.1
0.5228        -182.7257    -183.4441       0.7184   198.5
0.5229        -182.7252    -183.4408       0.7156   197.7
0.5230        -182.7269    -183.4375       0.7105   196.3
0.5231        -182.7290    -183.4341       0.7051   194.8
0.5232        -182.7287    -183.4303       0.7016   193.9
0.5233        -182.7260    -183.4267       0.7006   193.6
0.5234        -182.7259    -183.4230       0.6971   192.6
0.5235        -182.7258    -183.4193       0.6935   191.6
0.5236        -182.7253    -183.4156       0.6903   190.7
0.5237        -182.7223    -183.4114       0.6891   190.4
0.5238        -182.7263    -183.4075       0.6812   188.2
0.5239        -182.7265    -183.4035       0.6771   187.1
0.5240        -182.7263    -183.3996       0.6732   186.0
0.5241        -182.7260    -183.3956       0.6696   185.0
0.5242        -182.7288    -183.3913       0.6625   183.0
0.5243        -182.7288    -183.3872       0.6584   181.9
0.5244        -182.7264    -183.3831       0.6568   181.5
0.5245        -182.7238    -183.3790       0.6553   181.0
0.5246        -182.7234    -183.3750       0.6516   180.0
0.5247        -182.7213    -183.3707       0.6494   179.4
0.5248        -182.7212    -183.3666       0.6454   178.3
0.5249        -182.7201    -183.3625       0.6425   177.5
0.5250        -182.7212    -183.3586       0.6374   176.1
0.5251        -182.7215    -183.3547       0.6332   175.0
0.5252        -182.7209    -183.3506       0.6297   174.0
0.5253        -182.7212    -183.3467       0.6255   172.8
0.5254        -182.7189    -183.3430       0.6241   172.4
0.5255        -182.7196    -183.3393       0.6197   171.2
0.5256        -182.7209    -183.3358       0.6149   169.9
0.5257        -182.7208    -183.3323       0.6115   169.0
0.5258        -182.7201    -183.3285       0.6084   168.1
0.5259        -182.7187    -183.3252       0.6065   167.6
0.5260        -182.7218    -183.3220       0.6002   165.8
0.5261        -182.7228    -183.3189       0.5961   164.7
0.5262        -182.7230    -183.3161       0.5931   163.9
0.5263        -182.7222    -183.3134       0.5912   163.3
0.5264        -182.7223    -183.3104       0.5881   162.5
0.5265        -182.7213    -183.3079       0.5865   162.1
0.5266        -182.7210    -183.3055       0.5846   161.5
0.5267        -182.7212    -183.3034       0.5821   160.8
0.5268        -182.7225    -183.3014       0.5790   160.0
0.5269        -182.7213    -183.2997       0.5783   159.8
0.5270        -182.7224    -183.2977       0.5754   159.0
0.5271        -182.7209    -183.2963       0.5753   159.0
0.5272        -182.7197    -183.2950       0.5752   158.9
0.5273        -182.7195    -183.2939       0.5744   158.7
0.5274        -182.7179    -183.2930       0.5752   158.9
0.5275        -182.7180    -183.2924       0.5744   158.7
0.5276        -182.7188    -183.2920       0.5732   158.4
0.5277        -182.7171    -183.2914       0.5743   158.7
